disease	IngenuityCanonicalPathways	pvalue
UC_inflamed	Triacylglycerol Degradation	0.170067259715325
UC_inflamed	Tryptophan Degradation III (Eukaryotic)	1.68128551801816e-05
UC_inflamed	Tryptophan Degradation X (Mammalian, via Tryptamine)	0.00897523580894144
UC_inflamed	Tryptophan Degradation to 2-amino-3-carboxymuconate Semialdehyde	0.00405458901172528
UC_inflamed	Tumor Microenvironment Pathway	1.86686571757022e-08
UC_inflamed	Tumoricidal Function of Hepatic Natural Killer Cells	0.00474236239287684
UC_inflamed	Type I Diabetes Mellitus Signaling	1
UC_inflamed	Type II Diabetes Mellitus Signaling	0.0232916491440377
UC_inflamed	Tyrosine Biosynthesis IV	0.192335846852783
UC_inflamed	Tyrosine Degradation I	0.37667404165489
UC_inflamed	UDP-D-xylose and UDP-D-glucuronate Biosynthesis	0.562690247684103
UC_inflamed	UDP-N-acetyl-D-galactosamine Biosynthesis II	0.0410973578174827
UC_inflamed	UDP-N-acetyl-D-glucosamine Biosynthesis II	0.0792468468981959
UC_inflamed	UVA-Induced MAPK Signaling	0.000851288241195181
UC_inflamed	UVB-Induced MAPK Signaling	0.00887746253637045
UC_inflamed	UVC-Induced MAPK Signaling	0.00356985953332944
UC_inflamed	Ubiquinol-10 Biosynthesis (Eukaryotic)	0.714994638061643
UC_inflamed	Unfolded protein response	7.78249263921893e-08
UC_inflamed	Uracil Degradation II (Reductive)	0.883809256493305
UC_inflamed	Urate Biosynthesis/Inosine 5'-phosphate Degradation	0.982498380124329
UC_inflamed	Urea Cycle	0.211470365900508
UC_inflamed	Uridine-5'-phosphate Biosynthesis	0.483058802039773
UC_inflamed	VDR/RXR Activation	0.571097083087168
UC_inflamed	VEGF Family Ligand-Receptor Interactions	0.00530175951952516
UC_inflamed	VEGF Signaling	1.19929818415132e-05
UC_inflamed	Valine Degradation I	1.97057158368708e-06
UC_inflamed	Virus Entry via Endocytic Pathways	2.74278687650842e-07
UC_inflamed	Vitamin-C Transport	0.0711491325615917
UC_inflamed	WNT/Ca+ pathway	0.0896110278435281
UC_inflamed	WNT/β-catenin Signaling	0.000585356608400978
UC_inflamed	White Adipose Tissue Browning Pathway	2.00013135165378e-07
UC_inflamed	Xanthine and Xanthosine Salvage	0.544502652842421
UC_inflamed	Xenobiotic Metabolism AHR Signaling Pathway	0.000424181886813035
UC_inflamed	Xenobiotic Metabolism CAR Signaling Pathway	0.000229711968961488
UC_inflamed	Xenobiotic Metabolism General Signaling Pathway	0.000219077069791851
UC_inflamed	Xenobiotic Metabolism PXR Signaling Pathway	9.95873101392597e-05
UC_inflamed	Xenobiotic Metabolism Signaling	8.12012601603129e-09
UC_inflamed	Zymosterol Biosynthesis	1
UC_inflamed	cAMP-mediated signaling	0.102162705020168
UC_inflamed	dTMP De Novo Biosynthesis	0.00262152306769203
UC_inflamed	eNOS Signaling	0.000350748562633618
UC_inflamed	fMLP Signaling in Neutrophils	0.0141132460194469
UC_inflamed	iNOS Signaling	0.00346428644665631
UC_inflamed	mTOR Signaling	4.94986757026972e-07
UC_inflamed	nNOS Signaling in Neurons	0.0495999702465642
UC_inflamed	nNOS Signaling in Skeletal Muscle Cells	0.0736392412567117
UC_inflamed	p38 MAPK Signaling	3.37492237386661e-05
UC_inflamed	p53 Signaling	0.000130062401089259
UC_inflamed	p70S6K Signaling	0.000475116529515374
UC_inflamed	tRNA Charging	0.00594698451114695
UC_inflamed	tRNA Splicing	0.704441094366327
UC_inflamed	α-Adrenergic Signaling	0.0011679862405054
UC_inflamed	α-tocopherol Degradation	0.00188093811463985
UC_inflamed	β-alanine Degradation I	0.201875978334668
UC_inflamed	γ-glutamyl Cycle	0.853161538547777
UC_inflamed	γ-linolenate Biosynthesis II (Animals)	0.237152722234603
UC_non-inflamed	1,25-dihydroxyvitamin D3 Biosynthesis	0.338064836205982
UC_non-inflamed	14-3-3-mediated Signaling	0.0501878527045538
UC_non-inflamed	1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	0.0312214047260075
UC_non-inflamed	1D-myo-inositol Hexakisphosphate Biosynthesis V (from Ins(1,3,4)P3)	0.338064836205982
UC_non-inflamed	2-oxobutanoate Degradation I	0.127057410520854
UC_non-inflamed	3-phosphoinositide Biosynthesis	0.199229854029863
UC_non-inflamed	3-phosphoinositide Degradation	0.0370914030855567
UC_non-inflamed	4-1BB Signaling in T Lymphocytes	0.267916832481903
UC_non-inflamed	4-aminobutyrate Degradation I	0.145697213596576
UC_non-inflamed	4-hydroxybenzoate Biosynthesis	0.129121927361353
UC_non-inflamed	4-hydroxyphenylpyruvate Biosynthesis	0.129121927361353
UC_non-inflamed	AMPK Signaling	0.152045945686621
UC_non-inflamed	ATM Signaling	0.718226270470392
UC_non-inflamed	Acetone Degradation I (to Methylglyoxal)	3.04385584705136e-05
UC_non-inflamed	Acetyl-CoA Biosynthesis I (Pyruvate Dehydrogenase Complex)	0.174984668862466
UC_non-inflamed	Actin Cytoskeleton Signaling	0.174149995825442
UC_non-inflamed	Actin Nucleation by ARP-WASP Complex	0.0593203013205564
UC_non-inflamed	Activation of IRF by Cytosolic Pattern Recognition Receptors	1
UC_non-inflamed	Acute Myeloid Leukemia Signaling	0.0403867748454205
UC_non-inflamed	Acute Phase Response Signaling	0.0911032882170422
UC_non-inflamed	Acyl-CoA Hydrolysis	1
UC_non-inflamed	Adenine and Adenosine Salvage I	0.338064836205982
UC_non-inflamed	Adenine and Adenosine Salvage III	0.619441075076781
UC_non-inflamed	Adenosine Nucleotides Degradation II	0.783301921109047
UC_non-inflamed	Adipogenesis pathway	0.0669495473457732
UC_non-inflamed	Adrenomedullin signaling pathway	0.00705979287849701
UC_non-inflamed	Agranulocyte Adhesion and Diapedesis	0.0148050974984608
UC_non-inflamed	Agrin Interactions at Neuromuscular Junction	0.0879655524797121
UC_non-inflamed	Airway Inflammation in Asthma	1
UC_non-inflamed	Airway Pathology in Chronic Obstructive Pulmonary Disease	0.690375385847569
UC_non-inflamed	Aldosterone Signaling in Epithelial Cells	0.193762309874514
UC_non-inflamed	All-trans-decaprenyl Diphosphate Biosynthesis	0.24099054286866
UC_non-inflamed	Allograft Rejection Signaling	1
UC_non-inflamed	Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	1
UC_non-inflamed	Amyloid Processing	0.112647925547789
UC_non-inflamed	Amyotrophic Lateral Sclerosis Signaling	0.619972096753095
UC_non-inflamed	Anandamide Degradation	0.338064836205982
UC_non-inflamed	Androgen Biosynthesis	0.0187294186977637
UC_non-inflamed	Androgen Signaling	0.030178582739587
UC_non-inflamed	Angiopoietin Signaling	0.195695930267887
UC_non-inflamed	Antigen Presentation Pathway	0.550807696405403
UC_non-inflamed	Antioxidant Action of Vitamin C	0.00970702141169488
UC_non-inflamed	Antiproliferative Role of Somatostatin Receptor 2	0.249327625809848
UC_non-inflamed	Antiproliferative Role of TOB in T Cell Signaling	1
UC_non-inflamed	Apelin Adipocyte Signaling Pathway	0.143379553357368
UC_non-inflamed	Apelin Cardiac Fibroblast Signaling Pathway	0.338830192021717
UC_non-inflamed	Apelin Cardiomyocyte Signaling Pathway	0.00939393959619417
UC_non-inflamed	Apelin Endothelial Signaling Pathway	0.0215560019600248
UC_non-inflamed	Apelin Liver Signaling Pathway	0.115128758601297
UC_non-inflamed	Apelin Muscle Signaling Pathway	0.00947371249907414
UC_non-inflamed	Apelin Pancreas Signaling Pathway	0.724997884885286
UC_non-inflamed	Apoptosis Signaling	0.151238786089634
UC_non-inflamed	April Mediated Signaling	0.290018718015487
UC_non-inflamed	Arginine Biosynthesis IV	0.00344375571515076
UC_non-inflamed	Arginine Degradation I (Arginase Pathway)	0.127057410520854
UC_non-inflamed	Arginine Degradation VI (Arginase 2 Pathway)	0.0151356124843621
UC_non-inflamed	Aryl Hydrocarbon Receptor Signaling	0.00133695769432429
UC_non-inflamed	Asparagine Degradation I	0.0818402927860897
UC_non-inflamed	Assembly of RNA Polymerase II Complex	1
UC_non-inflamed	Atherosclerosis Signaling	0.0383183671830762
UC_non-inflamed	Autoimmune Thyroid Disease Signaling	1
UC_non-inflamed	Autophagy	0.249746711488661
UC_non-inflamed	Axonal Guidance Signaling	0.0183498086608618
UC_non-inflamed	B Cell Activating Factor Signaling	0.0933254300796991
UC_non-inflamed	B Cell Development	0.501187233627272
UC_non-inflamed	B Cell Receptor Signaling	0.184840309198553
UC_non-inflamed	BAG2 Signaling Pathway	0.324280893850148
UC_non-inflamed	BER (Base Excision Repair) Pathway	1
UC_non-inflamed	BEX2 Signaling Pathway	1
UC_non-inflamed	BMP signaling pathway	0.103591042827482
UC_non-inflamed	Basal Cell Carcinoma Signaling	1
UC_non-inflamed	Bladder Cancer Signaling	0.84978289505543
UC_non-inflamed	Branched-chain α-keto acid Dehydrogenase Complex	0.083176377110267
UC_non-inflamed	Breast Cancer Regulation by Stathmin1	0.523740603564528
UC_non-inflamed	Bupropion Degradation	0.00806838836975565
UC_non-inflamed	CCR3 Signaling in Eosinophils	0.00625121617775681
UC_non-inflamed	CCR5 Signaling in Macrophages	1
UC_non-inflamed	CD27 Signaling in Lymphocytes	0.272270130807791
UC_non-inflamed	CD28 Signaling in T Helper Cells	1
UC_non-inflamed	CD40 Signaling	0.157249707407837
UC_non-inflamed	CDC42 Signaling	1
UC_non-inflamed	CDK5 Signaling	0.0715737329432777
UC_non-inflamed	CDP-diacylglycerol Biosynthesis I	0.0141168858253047
UC_non-inflamed	CMP-N-acetylneuraminate Biosynthesis I (Eukaryotes)	0.0173780082874937
UC_non-inflamed	CNTF Signaling	0.200142136246108
UC_non-inflamed	CREB Signaling in Neurons	0.535416307907124
UC_non-inflamed	CSDE1 Signaling Pathway	1
UC_non-inflamed	CTLA4 Signaling in Cytotoxic T Lymphocytes	1
UC_non-inflamed	CXCR4 Signaling	0.00619376077125777
UC_non-inflamed	Calcium Signaling	0.410127944132838
UC_non-inflamed	Calcium Transport I	0.374973002245483
UC_non-inflamed	Calcium-induced T Lymphocyte Apoptosis	1
UC_non-inflamed	Cancer Drug Resistance By Drug Efflux	0.237435691533844
UC_non-inflamed	Cardiac Hypertrophy Signaling	0.0107662957089889
UC_non-inflamed	Cardiac Hypertrophy Signaling (Enhanced)	0.00261657339174903
UC_non-inflamed	Cardiac β-adrenergic Signaling	1.35959055219681e-05
UC_non-inflamed	Cardiomyocyte Differentiation via BMP Receptors	1
UC_non-inflamed	Catecholamine Biosynthesis	0.127057410520854
UC_non-inflamed	Caveolar-mediated Endocytosis Signaling	0.164923055290127
UC_non-inflamed	Cdc42 Signaling	1
UC_non-inflamed	Cell Cycle Control of Chromosomal Replication	1
UC_non-inflamed	Cell Cycle Regulation by BTG Family Proteins	0.507172740186938
UC_non-inflamed	Cell Cycle: G1/S Checkpoint Regulation	0.238781128291318
UC_non-inflamed	Cellular Effects of Sildenafil (Viagra)	0.00477779845570181
UC_non-inflamed	Ceramide Biosynthesis	0.142869119849013
UC_non-inflamed	Ceramide Degradation	0.224905460583578
UC_non-inflamed	Ceramide Signaling	0.0945193568244804
UC_non-inflamed	Chemokine Signaling	0.0105153115827917
UC_non-inflamed	Cholecystokinin/Gastrin-mediated Signaling	0.000784820300098854
UC_non-inflamed	Cholesterol Biosynthesis I	0.512861383991365
UC_non-inflamed	Cholesterol Biosynthesis II (via 24,25-dihydrolanosterol)	0.512861383991365
UC_non-inflamed	Cholesterol Biosynthesis III (via Desmosterol)	0.512861383991365
UC_non-inflamed	Choline Biosynthesis III	0.0546892439679005
UC_non-inflamed	Choline Degradation I	0.0818402927860897
UC_non-inflamed	Chondroitin Sulfate Biosynthesis	0.000535041324932206
UC_non-inflamed	Chondroitin Sulfate Biosynthesis (Late Stages)	0.00154524286604663
UC_non-inflamed	Chondroitin Sulfate Degradation (Metazoa)	0.155864816396053
UC_non-inflamed	Chondroitin and Dermatan Biosynthesis	0.0316227766016838
UC_non-inflamed	Chronic Myeloid Leukemia Signaling	0.0454760844940154
UC_non-inflamed	Circadian Rhythm Signaling	0.0141168858253047
UC_non-inflamed	Citrulline Biosynthesis	0.0070502119070569
UC_non-inflamed	Citrulline Degradation	0.0331131121482591
UC_non-inflamed	Citrulline-Nitric Oxide Cycle	0.155955250282695
UC_non-inflamed	Clathrin-mediated Endocytosis Signaling	0.639704734174972
UC_non-inflamed	Cleavage and Polyadenylation of Pre-mRNA	0.00910143123063034
UC_non-inflamed	Coagulation System	0.475335225942805
UC_non-inflamed	Coenzyme A Biosynthesis	0.338064836205982
UC_non-inflamed	Colanic Acid Building Blocks Biosynthesis	0.00537031796370258
UC_non-inflamed	Colorectal Cancer Metastasis Signaling	0.27602334101727
UC_non-inflamed	Communication between Innate and Adaptive Immune Cells	1
UC_non-inflamed	Complement System	0.34537584570086
UC_non-inflamed	Coronavirus Pathogenesis Pathway	0.218292560148092
UC_non-inflamed	Coronavirus Replication Pathway	0.050526699194952
UC_non-inflamed	Corticotropin Releasing Hormone Signaling	0.0826025262815401
UC_non-inflamed	Creatine-phosphate Biosynthesis	0.27602334101727
UC_non-inflamed	Crosstalk between Dendritic Cells and Natural Killer Cells	0.496327128958084
UC_non-inflamed	Cyclins and Cell Cycle Regulation	0.618348892886666
UC_non-inflamed	Cysteine Biosynthesis III (mammalia)	0.873969733788746
UC_non-inflamed	Cysteine Biosynthesis/Homocysteine Degradation	0.0818402927860897
UC_non-inflamed	Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	1
UC_non-inflamed	D-glucuronate Degradation I	0.0286372199649478
UC_non-inflamed	D-mannose Degradation	0.129121927361353
UC_non-inflamed	D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	0.0124426925171401
UC_non-inflamed	D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	0.180347202575422
UC_non-inflamed	D-myo-inositol (1,4,5)-trisphosphate Degradation	0.0548544287596308
UC_non-inflamed	D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	0.063398192515812
UC_non-inflamed	D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	0.063398192515812
UC_non-inflamed	D-myo-inositol-5-phosphate Metabolism	0.031766296776135
UC_non-inflamed	DNA Double-Strand Break Repair by Homologous Recombination	0.554625712957911
UC_non-inflamed	DNA Double-Strand Break Repair by Non-Homologous End Joining	0.26485001386067
UC_non-inflamed	DNA Methylation and Transcriptional Repression Signaling	0.417079007792509
UC_non-inflamed	DNA damage-induced 14-3-3σ Signaling	0.449779854893288
UC_non-inflamed	Death Receptor Signaling	0.558937098724311
UC_non-inflamed	Dendritic Cell Maturation	0.961225354011288
UC_non-inflamed	Dermatan Sulfate Biosynthesis	0.000502487070951907
UC_non-inflamed	Dermatan Sulfate Biosynthesis (Late Stages)	0.00197929743536307
UC_non-inflamed	Dermatan Sulfate Degradation (Metazoa)	0.189684940362821
UC_non-inflamed	Differential Regulation of Cytokine Production in Intestinal Epithelial Cells by IL-17A and IL-17F	0.305100605669379
UC_non-inflamed	Differential Regulation of Cytokine Production in Macrophages and T Helper Cells by IL-17A and IL-17F	0.41399967481973
UC_non-inflamed	Dilated Cardiomyopathy Signaling Pathway	0.00389224897706664
UC_non-inflamed	Docosahexaenoic Acid (DHA) Signaling	0.879292628435417
UC_non-inflamed	Dolichol and Dolichyl Phosphate Biosynthesis	0.24099054286866
UC_non-inflamed	Dolichyl-diphosphooligosaccharide Biosynthesis	1
UC_non-inflamed	Dopamine Degradation	2.58703931046433e-05
UC_non-inflamed	Dopamine Receptor Signaling	0.120025848768098
UC_non-inflamed	Dopamine-DARPP32 Feedback in cAMP Signaling	0.048198922373016
UC_non-inflamed	EGF Signaling	0.0891250938133745
UC_non-inflamed	EIF2 Signaling	0.00849656239855212
UC_non-inflamed	ERB2-ERBB3 Signaling	1
UC_non-inflamed	ERBB Signaling	1
UC_non-inflamed	ERBB4 Signaling	1
UC_non-inflamed	ERK/MAPK Signaling	0.00422265584098047
UC_non-inflamed	ERK5 Signaling	0.165213661241969
UC_non-inflamed	Eicosanoid Signaling	0.0418745469016047
UC_non-inflamed	Embryonic Stem Cell Differentiation into Cardiac Lineages	1
UC_non-inflamed	Endocannabinoid Cancer Inhibition Pathway	0.530056929274409
UC_non-inflamed	Endocannabinoid Developing Neuron Pathway	0.343730001653664
UC_non-inflamed	Endocannabinoid Neuronal Synapse Pathway	0.0433967305432877
UC_non-inflamed	Endometrial Cancer Signaling	0.0454760844940154
UC_non-inflamed	Endoplasmic Reticulum Stress Pathway	0.236634005188301
UC_non-inflamed	Endothelin-1 Signaling	0.000985899383045719
UC_non-inflamed	Ephrin A Signaling	0.0800378714477815
UC_non-inflamed	Ephrin B Signaling	8.54104238930953e-05
UC_non-inflamed	Ephrin Receptor Signaling	6.39596052804947e-05
UC_non-inflamed	Epithelial Adherens Junction Signaling	0.038051721963913
UC_non-inflamed	ErbB Signaling	0.0134896288259165
UC_non-inflamed	ErbB2-ErbB3 Signaling	0.00239883291901954
UC_non-inflamed	ErbB4 Signaling	0.00346736850452534
UC_non-inflamed	Erythropoietin Signaling Pathway	0.048153940403884
UC_non-inflamed	Estrogen Biosynthesis	5.23537481788017e-05
UC_non-inflamed	Estrogen Receptor Signaling	0.0198385514497399
UC_non-inflamed	Estrogen-Dependent Breast Cancer Signaling	0.00138483810071677
UC_non-inflamed	Estrogen-mediated S-phase Entry	1
UC_non-inflamed	Ethanol Degradation II	0.0208685291863545
UC_non-inflamed	Ethanol Degradation IV	0.0596569590063375
UC_non-inflamed	Eumelanin Biosynthesis	0.423642966049541
UC_non-inflamed	Extrinsic Prothrombin Activation Pathway	1
UC_non-inflamed	FAK Signaling	0.341545330356765
UC_non-inflamed	FAT10 Cancer Signaling Pathway	0.102093948370768
UC_non-inflamed	FAT10 Signaling Pathway	0.759708875686436
UC_non-inflamed	FGF Signaling	0.0516646300558992
UC_non-inflamed	FLT3 Signaling in Hematopoietic Progenitor Cells	0.0143997677252312
UC_non-inflamed	FXR/RXR Activation	8.6767261428089e-05
UC_non-inflamed	Factors Promoting Cardiogenesis in Vertebrates	0.0901892587198776
UC_non-inflamed	Fatty Acid Activation	0.26485001386067
UC_non-inflamed	Fatty Acid Biosynthesis Initiation II	0.0165958690743756
UC_non-inflamed	Fatty Acid α-oxidation	0.146216878332602
UC_non-inflamed	Fatty Acid β-oxidation I	9.90973356709279e-05
UC_non-inflamed	Fatty Acid β-oxidation III (Unsaturated, Odd Number)	0.338064836205982
UC_non-inflamed	Fc Epsilon RI Signaling	0.0614333318026232
UC_non-inflamed	Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	0.280160805694672
UC_non-inflamed	FcγRIIB Signaling in B Lymphocytes	0.207157716861866
UC_non-inflamed	Ferroptosis Signaling Pathway	0.0522564843167252
UC_non-inflamed	Flavin Biosynthesis IV (Mammalian)	0.24099054286866
UC_non-inflamed	Folate Polyglutamylation	0.27602334101727
UC_non-inflamed	G Beta Gamma Signaling	0.00118067328264293
UC_non-inflamed	G Protein Signaling Mediated by Tubby	0.0349876663176776
UC_non-inflamed	G-Protein Coupled Receptor Signaling	0.0503570099581611
UC_non-inflamed	GABA Receptor Signaling	0.226424622271536
UC_non-inflamed	GADD45 Signaling	0.221819641980022
UC_non-inflamed	GDNF Family Ligand-Receptor Interactions	0.225655468155445
UC_non-inflamed	GDP-glucose Biosynthesis	0.148576388521739
UC_non-inflamed	GDP-mannose Biosynthesis	0.0316227766016838
UC_non-inflamed	GM-CSF Signaling	0.117234726090972
UC_non-inflamed	GNRH Signaling	0.000879736650269414
UC_non-inflamed	GP6 Signaling Pathway	0.218461941235549
UC_non-inflamed	GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	0.106125467297015
UC_non-inflamed	GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	0.0208821275161294
UC_non-inflamed	Galactose Degradation I (Leloir Pathway)	0.497737084978936
UC_non-inflamed	Gap Junction Signaling	0.0179946688745823
UC_non-inflamed	Geranylgeranyldiphosphate Biosynthesis	0.097723722095581
UC_non-inflamed	Germ Cell-Sertoli Cell Junction Signaling	0.000204366929993816
