IngenuityCanonicalPathways,GroupCount,key,AllMolecules,pathsize,M_activated_ratio,M_inhibited_ratio,M_noZ_ratio,M_notSig_ratio,J_activated_ratio,J_inhibited_ratio,J_noZ_ratio,J_notSig_ratio,M_GlobalActivated,M_GlobalInhibited,M_GlobalNoDirection,M_GlobalNotSignificant,J_GlobalActivated,J_GlobalInhibited,J_GlobalNoDirection,J_GlobalNotSignificant,activeTissue,inactiveTissue
"Regulation Of The Epithelial Mesenchymal Transition By Growth Factors Pathway",2,X310,"AKT2,BRAF,CHUK,EGFR,FRS2,GRB2,HRAS,HSF1,IL6,JAK2,KRAS,LATS1,MAP2K1,MAP2K2,MAPK13,MAPK14,MAPK3,MAPK8,MET,MMP2,MMP9,MTOR,NFKB1,NFKB2,NRAS,PARD6A,PDGFA,PDGFRA,PIK3C3,PIK3CB,PTPN11,RAF1,RAP2A,RAP2B,RELA,RRAS,SMAD2,SMAD4,SOS1,TCF3,TGFBR2,TNF,TNFRSF1A,TNFRSF1B,TWIST1,ZEB1",46,0,0.0416666666666667,0,0.458333333333333,0.0833333333333333,0,0,0.416666666666667,0,0.5,0,0,0.5,0,0,0,activated,inhibited
"Regulation of Actin-based Motility by Rho",3,X311,"ACTA2,ARPC1A,BAIAP2,FNBP1,GSN,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,MYL4,MYL6,MYL9,MYLPF,PAK1,PI4KA,PIKFYVE,PIP4K2C,RHOC,RHOF,RHOG,RHOH,RHOQ,RHOT1,RHOV,RND1,RND3,ROCK1,Wasl",29,0,0,0.0416666666666667,0.458333333333333,0.166666666666667,0,0,0.333333333333333,0,0,0.5,0,0.5,0,0,0,activated,no_direction
"Regulation of Cellular Mechanics by Calpain Protease",7,X312,"ACTN1,ACTN4,CAPN1,CAPN2,CAPN7,CCNA2,CCND1,CCNE1,CDK1,CDK2,CDK4,CDK6,EGFR,GRB2,HRAS,ITGA4,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,KRAS,MAPK3,NRAS,PXN,RAP2A,RAP2B,RASD1,RB1,RRAS,RRAS2,TLN1",32,0.0833333333333333,0.0833333333333333,0.0416666666666667,0.291666666666667,0.166666666666667,0,0,0.333333333333333,0,0,0.5,0,0.5,0,0,0,activated,no_direction
"Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes",7,X313,"BCL10,CD28,CD3D,CD3E,CD3G,CHP1,CHUK,FYN,GRB2,HRAS,IKBKB,KRAS,LAT,MALT1,MAP2K1,MAP2K2,MAP2K4,MAPK3,MAPK8,NFATC3,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,NRAS,PPP3CB,PPP3R1,RAC1,RAF1,RAP2A,RAP2B,RASD1,RELA,RRAS,RRAS2,SMAD2,SMAD4,SOS1,SOS2,TGFB1,TGFBR1,TGFBR2,VAV1,VAV3",45,0,0,0.125,0.375,0,0,0.333333333333333,0.166666666666667,0,0,0.5,0,0,0,0.5,0,no_direction,no_direction
"Regulation of eIF4 and p70S6K Signaling",6,X314,"AGO2,AKT1,AKT2,EIF1AX,EIF1AY,EIF2A,EIF2B1,EIF2B2,EIF2B3,EIF2B4,EIF2B5,EIF2S3,EIF3A,EIF3B,EIF3C,EIF3D,EIF3G,EIF3I,EIF3J,EIF3L,EIF3M,EIF4A3,EIF4EBP1,EIF4EBP2,EIF4G3,GRB2,HRAS,ITGA4,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,KRAS,MAP2K1,MAP2K2,MAPK13,MAPK14,MAPK3,MTOR,NRAS,PABPC1,PAIP1,PDPK1,PIK3C3,PIK3CB,PIK3CD,PIK3R5,PPP2CB,PPP2R1A,PPP2R3A,PPP2R5D,PPP2R5E,PTPA,RAF1,RAP2A,RAP2B,RASD1,RPS6KB1,RRAS,RRAS2,SHC1,SOS1,SOS2",64,0.0416666666666667,0.125,0,0.333333333333333,0.166666666666667,0,0,0.333333333333333,0,0.5,0,0,0.5,0,0,0,activated,inhibited
"Regulation of the Epithelial-Mesenchymal Transition Pathway",1,X315,"APC,FRS2,GRB2,HRAS,JAK2,KRAS,LEF1,MAML1,MAP2K1,MAP2K2,MET,MMP2,MMP9,NFKB1,NFKB2,NRAS,PARD6A,PIK3C3,PIK3CB,PSEN2,RAF1,RAP2A,RAP2B,RELA,RRAS,SMAD2,SMAD4,SOS1,TCF7L2,TGFBR2,ZEB1",31,0,0,0,0.5,0,0,0.0833333333333333,0.416666666666667,0,0,0,0.5,0,0,0.5,0,no_direction,not_sig
"Renal Cell Carcinoma Signaling",6,X316,"AKT1,AKT2,ARNT,CREBBP,CRK,CUL2,FH,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK3,MET,NRAS,PAK1,PAK2,PIK3C3,PIK3CB,PIK3CD,PIK3R5,PTPN11,RAC1,RAF1,RAP2A,RAP2B,RASD1,RRAS,RRAS2,SLC2A1,SOS1,SOS2,TGFB1,UBC,VHL",35,0.0833333333333333,0.125,0,0.291666666666667,0.0833333333333333,0,0,0.416666666666667,0,0.5,0,0,0.5,0,0,0,activated,inhibited
"Renin-Angiotensin Signaling",11,X317,"ACE,ADCY7,ATF2,CCL5,GNAQ,GRB2,HRAS,ITPR1,ITPR2,ITPR3,JAK2,KRAS,MAP2K1,MAP2K2,MAP2K4,MAPK13,MAPK14,MAPK3,MAPK8,NFKB1,NFKB2,NRAS,PAK1,PAK2,PIK3C3,PIK3CB,PIK3CD,PIK3R5,PLCG2,PRKACB,PRKAG1,PRKAR2A,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKD3,PTK2B,RAC1,RAF1,RAP2A,RAP2B,RASD1,RELA,RRAS,RRAS2,SHC1,SOS1,SOS2,STAT1,TNF",53,0.0833333333333333,0.166666666666667,0,0.25,0.416666666666667,0,0,0.0833333333333333,0,0.5,0,0,0.5,0,0,0,activated,inhibited
"Retinoic acid Mediated Apoptosis Signaling",3,X318,"BID,CASP3,CASP8,CFLAR,CYCS,DAP3,PARP1,PARP14,PARP2,PARP3,PARP4,PARP9,RARA,RARG,RXRB,TNKS,TNKS2",17,0.0416666666666667,0,0.0416666666666667,0.416666666666667,0,0.0833333333333333,0,0.416666666666667,0.5,0,0,0,0,0.5,0,0,inhibited,activated
"Retinol Biosynthesis",1,X319,"DAGLB,DHRS3,LIPG,LPL,RBP7,RDH10,RDH11,RDH12",8,0.0416666666666667,0,0,0.458333333333333,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,not_sig,activated
"RhoGDI Signaling",2,X320,"ARHGAP4,ARHGEF6,ARHGEF7,CDH11,CDH5,CFL2,DGKZ,EP300,FNBP1,GNA11,GNA15,GNAI3,GNAQ,GNG10,GNG11,GNG12,GNG2,ITGA5,ITGAL,ITGAV,LIMK2,MYL4,MYL9,MYLPF,PAK1,PI4KA,PIP4K2C,PRKCA,RHOC,RHOF,RHOH,RHOQ,RHOT1,RHOV,RND1,RND3,ROCK1",37,0,0.0416666666666667,0,0.458333333333333,0,0.0833333333333333,0,0.416666666666667,0,0.5,0,0,0,0.5,0,0,inhibited,inhibited
"Role of BRCA1 in DNA Damage Response",11,X321,"ARID2,ATF1,ATM,ATR,BABAM1,BLM,BRCC3,BRD7,E2F1,E2F4,E2F5,FANCM,GADD45A,HLTF,MSH2,MSH6,NBN,PBRM1,PHF10,POU2F1,RAD50,RB1,RBBP8,RBL2,RFC1,RFC2,RFC3,RFC4,RPA1,SMARCA2,SMARCA4,SMARCB1,SMARCC2,SMARCD2,SMARCE1,STAT1,TOPBP1,TP53,UIMC1",39,0.208333333333333,0.0416666666666667,0.0833333333333333,0.166666666666667,0.0833333333333333,0.166666666666667,0,0.25,0.5,0,0,0,0,0.5,0,0,inhibited,activated
"Role of CHK Proteins in Cell Cycle Checkpoint Control",16,X322,"ATM,ATR,CDC25A,CDK1,CDK2,E2F1,E2F4,E2F5,NBN,PPP2CB,PPP2R1A,PPP2R3A,PPP2R5D,PPP2R5E,PTPA,RAD17,RAD50,RAD9A,RFC1,RFC2,RFC3,RFC4,RPA1,TLK1,TLK2,TP53",26,0.25,0.125,0.0416666666666667,0.0833333333333333,0.25,0.25,0,0,0.5,0,0,0,0,0,0.5,0,no_direction,activated
"Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza",8,X323,"AREG,CCL5,CXCL10,DDX58,EIF2AK2,IFIT3,IFNAR1,IFNAR2,IL1B,IL36G,IL6,IRF3,IRF7,IRF9,ISG15,ISG20,MYD88,NFKB1,NFKB2,NLRP3,OAS1,PYCARD,RSAD2,STAT1,STAT2,TNF",26,0.0833333333333333,0,0,0.416666666666667,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0,activated,activated
"Role of IL-17A in Arthritis",4,X324,"ATF2,CCL5,MAP2K1,MAP2K2,MAP2K4,MAPK13,MAPK14,MAPK3,MAPK8,MAPKAPK2,MMP13,NFKB1,NFKB2,NFKBIB,NFKBIE,PIK3C2A,PIK3C3,PIK3CB,PIK3R1,PIK3R5,PTGS2,RELA,RPS6KA1",23,0,0,0.125,0.375,0,0,0.0833333333333333,0.416666666666667,0,0,0.5,0,0,0,0.5,0,no_direction,no_direction
"Role of IL-17F in Allergic Inflammatory Airway Diseases",5,X325,"ATF2,CCL4,CREB1,CREBBP,CXCL10,IGF1,IL1B,IL6,MAP2K1,MAP2K2,MAPK3,MMP13,NFKB1,NFKB2,RAF1,RELA,RPS6KA3,RPS6KA5,TRAF6",19,0,0.125,0,0.375,0.166666666666667,0,0,0.333333333333333,0,0.5,0,0,0.5,0,0,0,activated,inhibited
"Role of JAK family kinases in IL-6-type Cytokine Signaling",6,X326,"IL6,IL6R,IL6ST,JAK2,MAP2K4,MAPK13,MAPK14,MAPK3,MAPK8,OSM,PTPN11,SOCS1,STAT5A,STAT5B",14,0,0,0.208333333333333,0.291666666666667,0,0,0.0833333333333333,0.416666666666667,0,0,0.5,0,0,0,0.5,0,no_direction,no_direction
"Role of JAK1 and JAK3 in γc Cytokine Signaling",7,X327,"BLNK,CRLF2,FES,GRB2,HRAS,IL21R,IL2RB,IL2RG,IL4R,IL7R,IRS2,JAK2,KRAS,MAPK3,NRAS,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PTK2B,PTPN11,RALA,RAP2A,RAP2B,RASD1,RRAS,RRAS2,SHC1,SOCS1,STAT1,STAT5A,STAT5B,STAT6",35,0,0,0.208333333333333,0.291666666666667,0,0,0.166666666666667,0.333333333333333,0,0,0.5,0,0,0,0.5,0,no_direction,no_direction
"Role of JAK1, JAK2 and TYK2 in Interferon Signaling",1,X328,"IFNGR2,JAK2,NFKB1,NFKB2,RAF1,RELA,STAT1,STAT2",8,0,0,0,0.5,0.0833333333333333,0,0,0.416666666666667,0,0,0,0.5,0.5,0,0,0,activated,not_sig
"Role of JAK2 in Hormone-like Cytokine Signaling",6,X329,"HLTF,IRS2,JAK2,PTPN1,PTPN11,SH2B1,SH2B3,SHC1,SIRPA,SOCS1,SOCS2,SOCS4,SOCS5,SOCS7,STAT1,STAT5A,STAT5B",17,0,0,0.208333333333333,0.291666666666667,0,0,0.0833333333333333,0.416666666666667,0,0,0.5,0,0,0,0.5,0,no_direction,no_direction
"Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza",3,X330,"ARAF,ATF2,BRAF,CASP3,CXCL10,EIF2AK2,IL1B,IL6,MAP2K1,MAP2K2,MAPK13,MAPK14,MAPK3,MAPK8,NFKB1,NFKB2,NFKBIE,PLA2G12A,PLA2G7,PNPLA8,PTGS2,RAF1,RPS6KA3,TNF",24,0.0416666666666667,0,0.0416666666666667,0.416666666666667,0.0833333333333333,0,0,0.416666666666667,0.5,0,0,0,0.5,0,0,0,activated,activated
"Role of MAPK Signaling in Promoting the Pathogenesis of Influenza",2,X331,"ATP6V0A1,ATP6V0A2,ATP6V1A,ATP6V1C1,ATP6V1D,BCL2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK13,MAPK3,MAPK8,NFKB1,NFKB2,NRAS,PLA2G12A,PLA2G7,PNPLA8,PRKCA,PTGS2,RABGEF1,RAF1,RAP2A,RAP2B,RRAS",26,0,0,0,0.5,0.166666666666667,0,0,0.333333333333333,0,0,0,0.5,0.5,0,0,0,activated,not_sig
"Role of MAPK Signaling in the Pathogenesis of Influenza",8,X332,"AKT1,AKT2,ATF2,BCL2,CASP3,CCL5,CXCL10,HRAS,KRAS,MAP2K1,MAP2K2,MAP2K4,MAP3K5,MAPK13,MAPK14,MAPK3,MAPK8,NRAS,PLA2G12A,PLA2G7,PNPLA8,PRKCA,PTGS2,RABGEF1,RAF1,RAP2A,RAP2B,RASD1,RRAS,RRAS2,TNF",31,0,0,0.166666666666667,0.333333333333333,0,0,0.333333333333333,0.166666666666667,0,0,0.5,0,0,0,0.5,0,no_direction,no_direction
"Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis",6,X333,"ADAMTS4,AKT1,AKT2,APC,ATF2,C5AR1,CAMK2D,CAMK2G,CCL5,CCND1,CEBPA,CEBPB,CEBPD,CEBPE,CEBPG,CHP1,CHUK,CREB3,CSF1,CXCL12,DAAM1,DVL1,FN1,FZD5,GNAQ,HRAS,IGHG1,IKBKB,IL16,IL18RAP,IL1B,IL1R1,IL1RN,IL36G,IL6,IL6R,IL6ST,IRAK1,IRAK2,IRAK3,IRAK4,JAK2,KRAS,LEF1,LRP1,LRP6,LTB,MAP2K1,MAP2K2,MAP3K14,MAPK14,MAPK3,MAPKAPK2,MIF,MMP13,MMP3,MYC,NFATC1,NFATC3,NFKB1,NFKBIB,NFKBID,NFKBIE,NRAS,OSM,PDGFA,PDIA3,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PLCB4,PLCG2,PLCL2,PPP3CB,PPP3R1,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKD3,RAC1,RAF1,RALA,RAP2A,RAP2B,RASD1,RELA,ROCK1,ROCK2,RRAS,RRAS2,RYK,SFRP1,SFRP4,SOCS1,TCF3,TCF4,TCF7L2,TLR2,TNF,TNFRSF1A,TNFRSF1B,TRAF1,TRAF2,TRAF3,TRAF4,TRAF5,TRAF6,Tcf7,VCAM1",114,0,0,0.208333333333333,0.291666666666667,0,0,0.0833333333333333,0.416666666666667,0,0,0.5,0,0,0,0.5,0,no_direction,no_direction
"Role of NFAT in Cardiac Hypertrophy",4,X334,"ADCY7,AKT1,AKT2,CABIN1,CAMK1,CAMK2D,CAMK2G,CHP1,GNAI3,GNAQ,GNB1,GNG10,GNG11,GNG12,GNG2,GRB2,HDAC1,HDAC2,HDAC3,HDAC4,HDAC5,HDAC7,HRAS,IGF1,IGF1R,IL6,IL6ST,ITPR1,ITPR2,ITPR3,KRAS,MAP2K1,MAP2K2,MAPK13,MAPK14,MAPK3,MAPK8,MEF2D,NRAS,PIK3C3,PIK3CB,PIK3R5,PLCL2,PPP3CB,PPP3R1,PRKACB,PRKAG1,PRKAR2A,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKD3,RAF1,RAP2A,RAP2B,RCAN1,RRAS,RRAS2,SHC1,SOS1,SOS2,TGFB1,TGFBR1,TGFBR2",66,0.0833333333333333,0.0416666666666667,0,0.375,0.0833333333333333,0,0,0.416666666666667,0.5,0,0,0,0.5,0,0,0,activated,activated
"Role of NFAT in Regulation of the Immune Response",8,X335,"AKT1,AKT2,ATF2,BLNK,BTK,CABIN1,CD28,CD3D,CD3E,CD3G,CD79A,CD86,CHP1,CHUK,CSNK1D,CSNK1E,CSNK1G1,CSNK1G2,CSNK1G3,FCER1G,FCGR2A,FYN,GNA11,GNA13,GNA15,GNAI3,GNAQ,GNB1,GNG10,GNG11,GNG12,GNG2,GNG5,GRB2,GSK3A,HLA-A,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DRB5,HRAS,IKBKB,ITK,ITPR1,ITPR2,ITPR3,KRAS,LAT,LCK,LCP2,LYN,MAP2K1,MAP2K2,MAPK3,MEF2D,NFATC1,NFATC3,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,NRAS,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PLCB4,PLCG2,PPP3CB,PPP3R1,RAF1,RALA,RAP2A,RAP2B,RASD1,RCAN1,RELA,RRAS,RRAS2,SOS1,SOS2,XPO1",85,0.125,0.0833333333333333,0,0.291666666666667,0.25,0,0,0.25,0.5,0,0,0,0.5,0,0,0,activated,activated
"Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis",10,X336,"ADAMTS4,ADAMTS5,AKT1,AKT2,APC,AXIN1,BAD,BCL2,BIRC2,BIRC3,BMP1,BMPR1A,BMPR2,CBL,CHP1,CHUK,COL1A1,CSF1,CTSK,DVL1,FOXO1,FZD5,GSN,IGF1,IKBKB,IL18RAP,IL1B,IL1R1,IL1R2,IL1RN,IL36G,IL6,ITGA5,LEF1,LRP1,LRP6,MAP2K4,MAP3K14,MAP3K5,MAPK14,MAPK3,MAPK8,MMP13,MMP14,MMP3,MMP8,NFAT5,NFATC1,NFATC3,NFKB1,NFKBIB,NFKBID,NFKBIE,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PPP3CB,PPP3R1,PTK2B,RELA,SFRP1,SFRP4,SMAD1,SMAD5,SPP1,TAB2,TCF3,TCF4,TCF7L2,TGFB1,TNF,TNFRSF1A,TNFRSF1B,TRAF2,TRAF5,TRAF6,Tcf7",80,0,0,0.333333333333333,0.166666666666667,0,0,0.166666666666667,0.333333333333333,0,0,0.5,0,0,0,0.5,0,no_direction,no_direction
"Role of PKR in Interferon Induction and Antiviral Response",9,X337,"APAF1,ATF2,ATF3,BID,CASP3,CASP8,CHUK,COLEC12,CYCS,DDX58,E2F1,EIF2AK2,EIF2S1,FAS,HSPA14,HSPA1A/HSPA1B,HSPA8,HSPA9,IFIH1,IFNAR1,IFNAR2,IFNGR1,IFNGR2,IKBKB,IL1B,IRF3,IRF9,MAP2K4,MAPK13,MAPK14,MAPK3,MAPK8,MSR1,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,PDGFA,PYCARD,RELA,SCARA3,SCARA5,SP1,STAT1,STAT2,TAB2,TNF,TNFRSF1A,TP53,TRAF3,TRAF6",52,0.0416666666666667,0.166666666666667,0,0.291666666666667,0.333333333333333,0,0,0.166666666666667,0,0.5,0,0,0.5,0,0,0,activated,inhibited
"Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses",2,X338,"C1QB,C1QC,C3,CLCF1,DDX58,IFIH1,IL1B,IL36G,IRF3,IRF7,MAPK3,MAPK8,NFKB1,NFKB2,NLRP3,OAS1,PIK3C3,PIK3CB,PRKCA,PRKCD,PRKCE,PRKCH,PRKD3,RELA,TLR2,TNF",26,0,0,0,0.5,0.166666666666667,0,0,0.333333333333333,0,0,0,0.5,0.5,0,0,0,activated,not_sig
"Role of RIG1-like Receptors in Antiviral Innate Immunity",7,X339,"CASP8,CHUK,CREBBP,DDX58,EP300,IFIH1,IKBKB,IRF3,IRF7,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,RELA,TANK,TBK1,TRAF2,TRAF3,TRAF6,TRIM25",21,0.0833333333333333,0.0833333333333333,0,0.333333333333333,0.25,0,0,0.25,0,0,0.5,0,0.5,0,0,0,activated,no_direction
"Role of Tissue Factor in Cancer",16,X340,"AKT1,AKT2,ARRB2,BCL2L1,BLK,CASP3,CFL2,CSF1,EGFR,EIF4E,F10,F3,FGR,FYN,GNA11,GNA13,GNA15,GNAQ,HBEGF,HCK,HRAS,IL1B,ITGAV,ITGB1,JAK2,KRAS,LCK,LIMK2,LYN,MAPK13,MAPK14,MAPK3,MMP13,MTOR,NRAS,PAK1,PIK3C2A,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PRKCA,PTK2B,PTPN11,RAC1,RALA,RAP2A,RAP2B,RASD1,RPS6KA1,RPS6KA3,RPS6KA5,RPS6KB1,RRAS,RRAS2,STAT5A,STAT5B,TP53",60,0,0,0.416666666666667,0.0833333333333333,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0,no_direction,no_direction
"Role of p14/p19ARF in Tumor Suppression",6,X341,"E2F1,MDM2,NPM3,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,POLR3D,RAC1,RB1,SENP3,SF3A1,TP53,UBTF",16,0.0833333333333333,0.0833333333333333,0,0.333333333333333,0,0.166666666666667,0,0.333333333333333,0,0,0.5,0,0,0.5,0,0,inhibited,no_direction
"SAPK/JNK Signaling",8,X342,"ATF2,DAXX,DUSP10,DUSP4,FCER1G,GADD45A,GNA13,GNB1,GNG11,GNG2,GNG5,GRB2,HRAS,KRAS,LCK,MAP2K4,MAP3K11,MAP3K12,MAP3K2,MAP3K20,MAP3K3,MAP3K5,MAP4K1,MAP4K2,MAP4K5,MAPK8,MAPK8IP3,NFATC1,NFATC3,NRAS,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,RAC1,RAC2,RALA,RAP2A,RAP2B,RASD1,RRAS,RRAS2,SHC1,SOS1,SOS2,TP53,TRAF2",49,0.0833333333333333,0.125,0,0.291666666666667,0.25,0,0,0.25,0,0.5,0,0,0.5,0,0,0,activated,inhibited
"SPINK1 General Cancer Pathway",7,X343,"AKT1,AKT2,EGFR,GZMA,HRAS,IL6,IL6R,JAK2,KRAS,MAP2K1,MAP2K2,MAPK3,Mt1,Mt2,NRAS,PIK3C3,PIK3CB,PIK3CD,PIK3R5,RAF1,RAP2A,RAP2B,RASD1,RRAS,RRAS2",25,0.125,0.0833333333333333,0,0.291666666666667,0.166666666666667,0,0,0.333333333333333,0.5,0,0,0,0.5,0,0,0,activated,activated
"STAT3 Pathway",15,X344,"BCL2,BMPR1A,BMPR2,CDC25A,CISH,CSF2RB,CXCR2,EGFR,FGFR1,FLT1,HRAS,IFNAR1,IGF1,IGF1R,IGF2R,IL10RA,IL10RB,IL11RA,IL13RA1,IL18RAP,IL1B,IL1R1,IL1R2,IL21R,IL2RB,IL2RG,IL4R,IL6R,IL6ST,IL7R,JAK2,KRAS,MAP2K1,MAP2K2,MAP2K4,MAP3K11,MAP3K12,MAP3K20,MAPK13,MAPK14,MAPK3,MAPK8,MYC,NDUFA13,NRAS,PDGFRA,PIM1,PTPN2,RAC1,RAF1,RALA,RAP2A,RAP2B,RASD1,RRAS,RRAS2,SOCS1,SOCS2,SOCS4,SOCS5,SOCS7,TGFB1,TGFBR1,TGFBR2,TGFBR3",65,0.375,0.0416666666666667,0,0.0833333333333333,0.416666666666667,0,0,0.0833333333333333,0.5,0,0,0,0.5,0,0,0,activated,activated
"Salvage Pathways of Pyrimidine Deoxyribonucleotides",3,X345,"TK1,TK2",2,0,0,0.125,0.375,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,not_sig,no_direction
"Salvage Pathways of Pyrimidine Ribonucleotides",11,X346,"ADPGK,AKT2,APOBEC1,ARAF,BRAF,CDADC1,CDK1,CDK2,CDK4,CDK5,CDK6,CDK7,CMPK2,CSNK1D,DYRK1A,EIF2AK2,FAM20B,GRK6,HIPK1,LIMK2,MAP2K1,MAP2K2,MAP2K4,MAP3K8,MAPK3,MAPK6,MAPK7,MAPK8,NME1,NME2,PAK1,PAK2,PIM1,PKN1,PRKAA1,PRKCD,PRKCE,PRKCH,PRKX,PRPF4B,PSTK,SGK1,UCK2,UCKL1,UPP1",45,0.0833333333333333,0.166666666666667,0,0.25,0.416666666666667,0,0,0.0833333333333333,0,0.5,0,0,0.5,0,0,0,activated,inhibited
"Semaphorin Neuronal Repulsive Signaling Pathway",2,X347,"AKT2,CDK5,CFL2,DPYSL2,FES,FYN,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,LIMK2,MAP2K1,MAP2K2,MICAL1,MYL4,MYL6,MYL9,MYLPF,NRP1,NRP2,PAK1,PAK2,PDE4B,PIK3C2A,PIK3C3,PIK3CB,PIK3R1,PIK3R5,PIP5K1C,PRKAG1,PRKAR2A,RND1,ROCK2,RRAS,SEMA4D,SMC3,STK11,TP53,VCAN",40,0,0.0416666666666667,0,0.458333333333333,0.0833333333333333,0,0,0.416666666666667,0,0.5,0,0,0.5,0,0,0,activated,inhibited
"Semaphorin Signaling in Neurons",8,X348,"ARHGEF12,CDK5,CFL2,Cdc42,DPYSL2,FES,FNBP1,FYN,ITGB1,LIMK2,MAPK3,MET,NRP1,PAK1,PAK2,RAC1,RAC2,RHOB,RHOC,RHOF,RHOG,RHOH,RHOQ,RHOT1,RHOV,RND1,RND3,ROCK1,ROCK2,SEMA4D",30,0,0,0.25,0.25,0,0,0.166666666666667,0.333333333333333,0,0,0.5,0,0,0,0.5,0,no_direction,no_direction
"Senescence Pathway",18,X349,"AKT1,AKT2,ANAPC1,ANAPC10,ANAPC11,ANAPC13,ANAPC2,ANAPC4,ANAPC7,ARAF,ASXL1,ASXL2,ATF3,ATM,ATR,BHLHE40,BMPR2,BRAF,CAPN1,CAPN2,CAPN7,CAT,CCNB2,CCND1,CDC16,CDC25A,CDC26,CDC27,CDK1,CDK2,CDK4,CDK6,CEBPB,CHP1,CHUK,CREBBP,DHCR24,DLAT,DLD,DMTF1,E2F1,E2F4,E2F5,EED,EIF4E,EIF4EBP1,ELF2,ELF4,ELK3,EP300,EP400,ETS2,EZH2,FOXO3,FOXO4,FZR1,GADD45A,GADD45G,HBP1,HRAS,IKBKB,IL6,IRF3,ITPR2,ITPR3,KAT2B,KRAS,MAP2K1,MAP2K2,MAP2K4,MAPK14,MAPK3,MAPK6,MAPK7,MAPKAPK2,MAPKAPK3,MCU,MDM2,MTOR,NBN,NF1,NFAT5,NFATC1,NFATC3,NFKB1,NFKB2,NRAS,PARP1,PDHB,PHF1,PIK3C2A,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PML,PPP2CB,PPP2R1A,PPP2R3A,PPP2R5D,PPP2R5E,PPP3CB,PPP3R1,PTPA,RAD50,RAF1,RALA,RAP2A,RAP2B,RASD1,RASSF5,RB1,RBL2,RPS6KA5,RRAS,RRAS2,SERPINE1,SIRT1,SMAD1,SMAD2,SMAD4,SMAD5,SMAD7,SQSTM1,Saa3,TBK1,TGFB1,TGFBR1,TGFBR2,TGFBR3,TLR2,TP53,TRAF6,VHL,YPEL3,ZFP36L1",138,0.25,0.208333333333333,0.0416666666666667,0,0.416666666666667,0.0833333333333333,0,0,0.5,0,0,0,0.5,0,0,0,activated,activated
"Serine Biosynthesis",6,X350,"PHGDH,PSAT1,PSPH,UBAC2",4,0.0833333333333333,0,0.166666666666667,0.25,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,not_sig,no_direction
"Sertoli Cell-Sertoli Cell Junction Signaling",2,X351,"ACTA2,ACTN1,ACTN4,AKT1,AKT2,ATF2,CLDN1,CLDN4,CLINT1,DLG1,F11R,HRAS,ILK,ITGA4,ITGA5,ITGAL,ITGB1,ITGB2,JUP,KRAS,MAP2K1,MAP2K2,MAP3K11,MAP3K12,MAP3K14,MAP3K2,MAP3K20,MAP3K3,MAP3K8,MAPK13,MAPK14,MAPK3,MAPK8,MPP6,MTMR2,Map3k7,NRAS,PRKACB,PRKAG1,PRKAR2A,RAB8B,RAC1,RAF1,RAP2A,RAP2B,RRAS,SPTA1,SPTAN1,TGFBR3,TJP1,TNF,TNFRSF1A,TUBA1A,TUBA1B,TUBA1C,TUBA4A,TUBB4B,TUBB6",58,0,0,0.0416666666666667,0.458333333333333,0,0,0.0833333333333333,0.416666666666667,0,0,0.5,0,0,0,0.5,0,no_direction,no_direction
